cumulative_total,required_global_X,bottleneck_metric,h,d,k,a,w,size_bytes,size_X,keygen_X,sign_X,verify_X,cpb_X
8111,51935.4491,keygen_C,48,2,11,20,32,5376,0.6843,51935.4491,13703.6723,0.5425,0.7927
8112,51935.4491,keygen_C,48,2,16,20,32,7056,0.8982,51935.4491,13710.7621,0.5916,0.6587
8113,51935.4491,keygen_C,48,2,16,11,32,4752,0.6049,51935.4491,13688.119,0.5248,0.8676
8114,51935.4491,keygen_C,48,2,14,15,32,5264,0.6701,51935.4491,13688.695,0.5392,0.8047
8115,51935.4491,keygen_C,48,2,10,14,32,4080,0.5193,51935.4491,13688.2962,0.5044,0.9712
8116,51935.4491,keygen_C,48,2,8,18,32,4112,0.5234,51935.4491,13690.9106,0.5053,0.9654
8117,51935.4491,keygen_C,48,2,24,15,32,7824,0.9959,51935.4491,13689.1381,0.6148,0.6174
8118,51935.4491,keygen_C,48,2,23,9,32,5360,0.6823,51935.4491,13688.0906,0.5434,0.7964
8119,65536.2242,keygen_C,50,2,15,13,16,5296,0.6741,65536.2242,17272.8527,0.3763,0.5582
8120,65536.2242,keygen_C,50,2,22,10,16,5808,0.7393,65536.2242,17272.7169,0.3916,0.5297
8121,65536.2242,keygen_C,50,2,19,9,16,4976,0.6334,65536.2242,17272.6996,0.3675,0.5802
8122,65536.2242,keygen_C,50,2,10,18,16,4976,0.6334,65536.2242,17276.2314,0.3661,0.578
8123,65536.2242,keygen_C,50,2,17,14,16,6016,0.7658,65536.2242,17273.0631,0.3972,0.5187
8124,65536.2242,keygen_C,50,2,19,10,16,5280,0.6721,65536.2242,17272.7128,0.3763,0.5599
8125,65536.2242,keygen_C,50,2,15,16,16,6016,0.7658,65536.2242,17274.0158,0.3972,0.5187
8126,65536.2242,keygen_C,50,2,20,13,16,6416,0.8167,65536.2242,17272.908,0.4093,0.5011
8127,65536.2242,keygen_C,50,2,19,18,16,7712,0.9817,65536.2242,17279.4218,0.4469,0.4552
8128,65536.2242,keygen_C,50,2,9,20,16,4960,0.6314,65536.2242,17285.4482,0.3657,0.5792
8129,65536.2242,keygen_C,50,2,16,19,16,7056,0.8982,65536.2242,17284.0302,0.4274,0.4758
8130,65536.2242,keygen_C,50,2,8,18,16,4368,0.556,65536.2242,17275.5224,0.3485,0.6268
8131,65536.2242,keygen_C,50,2,20,15,16,7056,0.8982,65536.2242,17273.5727,0.4278,0.4764
8132,65536.2242,keygen_C,50,2,11,18,16,5280,0.6721,65536.2242,17276.5859,0.3754,0.5586
8133,65536.2242,keygen_C,50,2,7,18,16,4064,0.5173,65536.2242,17275.1679,0.3397,0.6566
8134,65536.2242,keygen_C,50,2,22,15,16,7568,0.9633,65536.2242,17273.6613,0.4427,0.4595
8135,65536.2242,keygen_C,50,2,10,20,16,5296,0.6741,65536.2242,17286.8661,0.3754,0.5569
8136,65536.2242,keygen_C,50,2,14,14,16,5296,0.6741,65536.2242,17272.9967,0.3759,0.5576
8137,65536.2242,keygen_C,50,2,14,19,16,6416,0.8167,65536.2242,17282.6122,0.4084,0.5
8138,65536.2242,keygen_C,50,2,9,14,16,4096,0.5214,65536.2242,17272.8859,0.3406,0.6533
8139,65536.2242,keygen_C,50,2,21,9,16,5296,0.6741,65536.2242,17272.701,0.3768,0.5589
8140,65536.2242,keygen_C,50,2,21,8,16,4960,0.6314,65536.2242,17272.6938,0.3671,0.5814
8141,65536.2242,keygen_C,50,2,22,11,16,6160,0.7841,65536.2242,17272.7474,0.4019,0.5125
8142,65536.2242,keygen_C,50,2,22,14,16,7216,0.9185,65536.2242,17273.1739,0.4325,0.4708
8143,65536.2242,keygen_C,50,2,17,11,16,5200,0.6619,65536.2242,17272.7336,0.3735,0.5643
8144,65536.2242,keygen_C,50,2,21,11,16,5968,0.7597,65536.2242,17272.7446,0.3963,0.5217
8145,65536.2242,keygen_C,50,2,12,16,16,5200,0.6619,65536.2242,17273.75,0.3731,0.5636
8146,65536.2242,keygen_C,50,2,17,18,16,7104,0.9043,65536.2242,17278.7128,0.4288,0.4742
8147,65536.2242,keygen_C,50,2,19,16,16,7104,0.9043,65536.2242,17274.3703,0.4292,0.4747
8148,65536.2242,keygen_C,50,2,15,18,16,6496,0.8269,65536.2242,17278.0039,0.4111,0.4972
8149,65536.2242,keygen_C,50,2,11,17,16,5104,0.6497,65536.2242,17274.6362,0.3703,0.57
8150,65536.2242,keygen_C,50,2,18,10,16,5104,0.6497,65536.2242,17272.7114,0.3708,0.5707
8151,65536.2242,keygen_C,50,2,18,13,16,5968,0.7597,65536.2242,17272.8859,0.3958,0.521
8152,65536.2242,keygen_C,50,2,14,17,16,5968,0.7597,65536.2242,17275.1679,0.3954,0.5204
8153,65536.2242,keygen_C,50,2,12,12,16,4432,0.5642,65536.2242,17272.753,0.3508,0.6218
8154,65536.2242,keygen_C,50,2,19,12,16,5888,0.7495,65536.2242,17272.7917,0.394,0.5256
8155,65536.2242,keygen_C,50,2,13,11,16,4432,0.5642,65536.2242,17272.7225,0.3508,0.6218
8156,65536.2242,keygen_C,50,2,22,8,16,5104,0.6497,65536.2242,17272.6941,0.3712,0.5714
8157,65536.2242,keygen_C,50,2,19,14,16,6496,0.8269,65536.2242,17273.1074,0.4116,0.4978
8158,65536.2242,keygen_C,50,2,24,11,16,6544,0.833,65536.2242,17272.753,0.4135,0.4964
8159,65536.2242,keygen_C,50,2,18,17,16,7120,0.9063,65536.2242,17275.8769,0.4292,0.4736
8160,65536.2242,keygen_C,50,2,7,17,16,3952,0.5031,65536.2242,17273.9272,0.3364,0.6688
8161,65536.2242,keygen_C,50,2,6,20,16,3952,0.5031,65536.2242,17281.1943,0.336,0.6678
8162,65536.2242,keygen_C,50,2,18,15,16,6544,0.833,65536.2242,17273.4841,0.4125,0.4952
8163,65536.2242,keygen_C,50,2,16,17,16,6544,0.833,65536.2242,17275.5224,0.4125,0.4952
8164,65536.2242,keygen_C,50,2,22,12,16,6512,0.8289,65536.2242,17272.8083,0.4121,0.4971
8165,65536.2242,keygen_C,50,2,10,19,16,5136,0.6538,65536.2242,17279.7763,0.3708,0.5671
8166,65536.2242,keygen_C,50,2,20,9,16,5136,0.6538,65536.2242,17272.7003,0.3722,0.5693
8167,65536.2242,keygen_C,50,2,12,20,16,5968,0.7597,65536.2242,17289.7021,0.3954,0.5204
8168,65536.2242,keygen_C,50,2,16,12,16,5264,0.6701,65536.2242,17272.7751,0.3754,0.5603
8169,65536.2242,keygen_C,50,2,8,19,16,4496,0.5723,65536.2242,17278.3583,0.3522,0.6154
8170,65536.2242,keygen_C,50,2,16,9,16,4496,0.5723,65536.2242,17272.6976,0.3531,0.617
8171,65536.2242,keygen_C,50,2,13,15,16,5264,0.6701,65536.2242,17273.2625,0.3749,0.5596
8172,65536.2242,keygen_C,50,2,19,15,16,6800,0.8656,65536.2242,17273.5284,0.4204,0.4857
8173,65536.2242,keygen_C,50,2,12,15,16,5008,0.6375,65536.2242,17273.2182,0.3675,0.5765
8174,65536.2242,keygen_C,50,2,9,16,16,4384,0.558,65536.2242,17273.4841,0.349,0.6253
8175,65536.2242,keygen_C,50,2,17,8,16,4384,0.558,65536.2242,17272.6924,0.3499,0.627
8176,65536.2242,keygen_C,50,2,16,11,16,5008,0.6375,65536.2242,17272.7308,0.368,0.5772
8177,65536.2242,keygen_C,50,2,12,10,16,4048,0.5153,65536.2242,17272.7031,0.3397,0.6592
8178,65536.2242,keygen_C,50,2,11,11,16,4048,0.5153,65536.2242,17272.717,0.3397,0.6592
8179,65536.2242,keygen_C,50,2,23,8,16,5248,0.668,65536.2242,17272.6944,0.3759,0.5627
8180,65536.2242,keygen_C,50,2,16,18,16,6800,0.8656,65536.2242,17278.3583,0.42,0.4852
8181,65536.2242,keygen_C,50,2,17,16,16,6560,0.835,65536.2242,17274.1931,0.413,0.4946
8182,65536.2242,keygen_C,50,2,10,15,16,4496,0.5723,65536.2242,17273.1296,0.3522,0.6154
8183,65536.2242,keygen_C,50,2,18,8,16,4528,0.5764,65536.2242,17272.6927,0.3541,0.6143
8184,65536.2242,keygen_C,50,2,13,14,16,5056,0.6436,65536.2242,17272.9745,0.3689,0.5732
8185,65536.2242,keygen_C,50,2,15,12,16,5056,0.6436,65536.2242,17272.7696,0.3694,0.5739
8186,65536.2242,keygen_C,50,2,23,10,16,5984,0.7617,65536.2242,17272.7183,0.3972,0.5215
8187,65536.2242,keygen_C,50,2,11,13,16,4400,0.5601,65536.2242,17272.8083,0.3499,0.6247
8188,65536.2242,keygen_C,50,2,14,10,16,4400,0.5601,65536.2242,17272.7059,0.3499,0.6247
8189,65536.2242,keygen_C,50,2,15,19,16,6736,0.8574,65536.2242,17283.3212,0.4181,0.4876
8190,65536.2242,keygen_C,50,2,20,14,16,6736,0.8574,65536.2242,17273.1296,0.4186,0.4882
8191,65536.2242,keygen_C,50,2,23,13,16,7088,0.9022,65536.2242,17272.9413,0.4292,0.4757
8192,65536.2242,keygen_C,50,2,14,13,16,5072,0.6456,65536.2242,17272.8416,0.3694,0.5721
8193,65536.2242,keygen_C,50,2,8,15,16,3984,0.5071,65536.2242,17273.041,0.3374,0.6652
8194,65536.2242,keygen_C,50,2,13,18,16,5888,0.7495,65536.2242,17277.2949,0.393,0.5244
8195,65536.2242,keygen_C,50,2,9,17,16,4528,0.5764,65536.2242,17274.2817,0.3531,0.6127
8196,65536.2242,keygen_C,50,2,10,12,16,4016,0.5112,65536.2242,17272.7419,0.3383,0.6617
8197,65536.2242,keygen_C,50,2,15,15,16,5776,0.7352,65536.2242,17273.3512,0.3903,0.5308
8198,65536.2242,keygen_C,50,2,11,14,16,4576,0.5825,65536.2242,17272.9302,0.355,0.6094
8199,65536.2242,keygen_C,50,2,15,17,16,6256,0.7963,65536.2242,17275.3452,0.4042,0.5075
8200,65536.2242,keygen_C,50,2,15,14,16,5536,0.7047,65536.2242,17273.0188,0.3833,0.5439
8201,65536.2242,keygen_C,50,2,18,14,16,6256,0.7963,65536.2242,17273.0853,0.4042,0.5075
8202,65536.2242,keygen_C,50,2,17,9,16,4656,0.5927,65536.2242,17272.6983,0.3578,0.6037
8203,65536.2242,keygen_C,50,2,10,16,16,4656,0.5927,65536.2242,17273.5727,0.3568,0.6021
8204,65536.2242,keygen_C,50,2,17,20,16,7648,0.9735,65536.2242,17296.7919,0.4445,0.4566
8205,65536.2242,keygen_C,50,2,21,16,16,7648,0.9735,65536.2242,17274.5476,0.445,0.4571
8206,65536.2242,keygen_C,50,2,16,13,16,5520,0.7026,65536.2242,17272.8637,0.3828,0.5448
8207,65536.2242,keygen_C,50,2,14,15,16,5520,0.7026,65536.2242,17273.3068,0.3824,0.5442
8208,65536.2242,keygen_C,50,2,9,19,16,4816,0.613,65536.2242,17279.0673,0.3615,0.5897
8209,65536.2242,keygen_C,50,2,10,17,16,4816,0.613,65536.2242,17274.4589,0.3615,0.5897
8210,65536.2242,keygen_C,50,2,12,14,16,4816,0.613,65536.2242,17272.9524,0.3619,0.5904
8211,65536.2242,keygen_C,50,2,15,11,16,4816,0.613,65536.2242,17272.728,0.3624,0.5912
8212,65536.2242,keygen_C,50,2,13,12,16,4640,0.5906,65536.2242,17272.7585,0.3568,0.6042
8213,65536.2242,keygen_C,50,2,18,9,16,4816,0.613,65536.2242,17272.6989,0.3624,0.5912
8214,65536.2242,keygen_C,50,2,23,14,16,7456,0.9491,65536.2242,17273.1961,0.4399,0.4635
8215,65536.2242,keygen_C,50,2,20,12,16,6096,0.776,65536.2242,17272.7973,0.4,0.5155
8216,65536.2242,keygen_C,50,2,13,19,16,6096,0.776,65536.2242,17281.9033,0.3991,0.5143
8217,65536.2242,keygen_C,50,2,24,13,16,7312,0.9308,65536.2242,17272.9524,0.4357,0.4681
8218,65536.2242,keygen_C,50,2,21,15,16,7312,0.9308,65536.2242,17273.617,0.4353,0.4676
8219,65536.2242,keygen_C,50,2,16,20,16,7312,0.9308,65536.2242,17295.3739,0.4348,0.4672
8220,65536.2242,keygen_C,50,2,17,12,16,5472,0.6965,65536.2242,17272.7806,0.3814,0.5476
8221,65536.2242,keygen_C,50,2,13,16,16,5472,0.6965,65536.2242,17273.8386,0.381,0.547
8222,65536.2242,keygen_C,50,2,14,9,16,4176,0.5316,65536.2242,17272.6962,0.3434,0.646
8223,65536.2242,keygen_C,50,2,10,13,16,4176,0.5316,65536.2242,17272.7973,0.3429,0.6451
8224,65536.2242,keygen_C,50,2,19,17,16,7408,0.943,65536.2242,17276.0541,0.4381,0.4645
8225,65536.2242,keygen_C,50,2,7,19,16,4176,0.5316,65536.2242,17277.6494,0.3429,0.6451
8226,65536.2242,keygen_C,50,2,18,18,16,7408,0.943,65536.2242,17279.0673,0.4376,0.4641
8227,65536.2242,keygen_C,50,2,21,13,16,6640,0.8452,65536.2242,17272.9191,0.4158,0.4919
8228,65536.2242,keygen_C,50,2,24,10,16,6160,0.7841,65536.2242,17272.7197,0.4023,0.5131
8229,65536.2242,keygen_C,50,2,20,16,16,7376,0.9389,65536.2242,17274.4589,0.4371,0.4656
8230,65536.2242,keygen_C,50,2,17,19,16,7376,0.9389,65536.2242,17284.7392,0.4367,0.4651
8231,65536.2242,keygen_C,50,2,14,18,16,6192,0.7882,65536.2242,17277.6494,0.4019,0.5098
8232,65536.2242,keygen_C,50,2,21,10,16,5632,0.7169,65536.2242,17272.7156,0.3865,0.5392
8233,65536.2242,keygen_C,50,2,11,20,16,5632,0.7169,65536.2242,17288.2841,0.3856,0.5379
8234,65536.2242,keygen_C,50,2,19,13,16,6192,0.7882,65536.2242,17272.897,0.4028,0.511
8235,65536.2242,keygen_C,50,2,7,20,16,4288,0.5458,65536.2242,17282.6122,0.3462,0.6342
8236,65536.2242,keygen_C,50,2,13,17,16,5680,0.723,65536.2242,17274.9907,0.387,0.5353
8237,65536.2242,keygen_C,50,2,18,12,16,5680,0.723,65536.2242,17272.7862,0.3875,0.5359
8238,65536.2242,keygen_C,50,2,22,13,16,6864,0.8737,65536.2242,17272.9302,0.4223,0.4833
8239,65536.2242,keygen_C,50,2,23,9,16,5616,0.7149,65536.2242,17272.7024,0.3865,0.5407
8240,65536.2242,keygen_C,50,2,16,8,16,4240,0.5397,65536.2242,17272.692,0.3457,0.6405
8241,65536.2242,keygen_C,50,2,12,11,16,4240,0.5397,65536.2242,17272.7197,0.3452,0.6397
8242,65536.2242,keygen_C,50,2,9,15,16,4240,0.5397,65536.2242,17273.0853,0.3448,0.6388
8243,65536.2242,keygen_C,50,2,8,17,16,4240,0.5397,65536.2242,17274.1045,0.3448,0.6388
8244,65536.2242,keygen_C,50,2,11,15,16,4752,0.6049,65536.2242,17273.1739,0.3601,0.5953
8245,65536.2242,keygen_C,50,2,16,10,16,4752,0.6049,65536.2242,17272.7086,0.3606,0.5961
8246,65536.2242,keygen_C,50,2,19,11,16,5584,0.7108,65536.2242,17272.7391,0.3852,0.5419
8247,65536.2242,keygen_C,50,2,12,18,16,5584,0.7108,65536.2242,17276.9404,0.3842,0.5406
8248,65536.2242,keygen_C,50,2,24,12,16,6928,0.8819,65536.2242,17272.8194,0.4246,0.4815
8249,65536.2242,keygen_C,50,2,13,10,16,4224,0.5377,65536.2242,17272.7045,0.3448,0.6412
8250,65536.2242,keygen_C,50,2,11,12,16,4224,0.5377,65536.2242,17272.7474,0.3448,0.6412
8251,65536.2242,keygen_C,50,2,19,8,16,4672,0.5947,65536.2242,17272.6931,0.3587,0.6032
8252,65536.2242,keygen_C,50,2,9,18,16,4672,0.5947,65536.2242,17275.8769,0.3573,0.6008
8253,65536.2242,keygen_C,50,2,14,20,16,6640,0.8452,65536.2242,17292.538,0.4148,0.4908
8254,65536.2242,keygen_C,50,2,13,13,16,4848,0.6171,65536.2242,17272.8305,0.3629,0.588
8255,65536.2242,keygen_C,50,2,20,8,16,4816,0.613,65536.2242,17272.6934,0.3629,0.5919
8256,65536.2242,keygen_C,50,2,14,12,16,4848,0.6171,65536.2242,17272.764,0.3629,0.588
8257,65536.2242,keygen_C,50,2,15,20,16,6976,0.888,65536.2242,17293.9559,0.4251,0.4787
8258,65536.2242,keygen_C,50,2,23,12,16,6720,0.8554,65536.2242,17272.8139,0.4186,0.4893
8259,65536.2242,keygen_C,50,2,16,16,16,6288,0.8004,65536.2242,17274.1045,0.4051,0.5061
8260,65536.2242,keygen_C,50,2,17,15,16,6288,0.8004,65536.2242,17273.4398,0.4051,0.5061
8261,65536.2242,keygen_C,50,2,17,13,16,5744,0.7312,65536.2242,17272.8748,0.3893,0.5325
8262,65536.2242,keygen_C,50,2,21,14,16,6976,0.888,65536.2242,17273.1518,0.4255,0.4792
8263,65536.2242,keygen_C,50,2,23,15,16,7824,0.9959,65536.2242,17273.7056,0.4506,0.4524
8264,65536.2242,keygen_C,50,2,10,14,16,4336,0.5519,65536.2242,17272.908,0.3476,0.6297
8265,65536.2242,keygen_C,50,2,23,11,16,6352,0.8086,65536.2242,17272.7502,0.4079,0.5045
8266,65536.2242,keygen_C,50,2,11,19,16,5456,0.6945,65536.2242,17280.4853,0.3805,0.5479
8267,65536.2242,keygen_C,50,2,15,9,16,4336,0.5519,65536.2242,17272.6969,0.3485,0.6314
8268,65536.2242,keygen_C,50,2,24,14,16,7696,0.9796,65536.2242,17273.2182,0.4469,0.4562
8269,65536.2242,keygen_C,50,2,18,16,16,6832,0.8697,65536.2242,17274.2817,0.4209,0.484
8270,65536.2242,keygen_C,50,2,20,17,16,7696,0.9796,65536.2242,17276.2314,0.4464,0.4557
8271,65536.2242,keygen_C,50,2,17,17,16,6832,0.8697,65536.2242,17275.6997,0.4209,0.484
8272,65536.2242,keygen_C,50,2,18,19,16,7696,0.9796,65536.2242,17285.4482,0.4459,0.4552
8273,65536.2242,keygen_C,50,2,13,20,16,6304,0.8024,65536.2242,17291.12,0.4051,0.5048
8274,65536.2242,keygen_C,50,2,21,12,16,6304,0.8024,65536.2242,17272.8028,0.406,0.506
8275,65536.2242,keygen_C,50,2,12,17,16,5392,0.6864,65536.2242,17274.8134,0.3787,0.5517
8276,65536.2242,keygen_C,50,2,18,11,16,5392,0.6864,65536.2242,17272.7363,0.3791,0.5524
8277,65536.2242,keygen_C,50,2,16,15,16,6032,0.7678,65536.2242,17273.3955,0.3977,0.5179
8278,65536.2242,keygen_C,50,2,12,19,16,5776,0.7352,65536.2242,17281.1943,0.3898,0.5302
8279,65536.2242,keygen_C,50,2,24,8,16,5392,0.6864,65536.2242,17272.6948,0.38,0.5537
8280,65536.2242,keygen_C,50,2,24,9,16,5776,0.7352,65536.2242,17272.7031,0.3912,0.5321
8281,65536.2242,keygen_C,50,2,16,14,16,5776,0.7352,65536.2242,17273.041,0.3903,0.5308
8282,65536.2242,keygen_C,50,2,17,10,16,4928,0.6273,65536.2242,17272.71,0.3657,0.5829
8283,65536.2242,keygen_C,50,2,14,11,16,4624,0.5886,65536.2242,17272.7253,0.3564,0.6055
8284,65536.2242,keygen_C,50,2,14,16,16,5744,0.7312,65536.2242,17273.9272,0.3889,0.5318
8285,65536.2242,keygen_C,50,2,20,10,16,5456,0.6945,65536.2242,17272.7142,0.3814,0.5492
8286,65536.2242,keygen_C,50,2,15,10,16,4576,0.5825,65536.2242,17272.7073,0.3555,0.6102
8287,65536.2242,keygen_C,50,2,12,13,16,4624,0.5886,65536.2242,17272.8194,0.3564,0.6055
8288,65536.2242,keygen_C,50,2,22,9,16,5456,0.6945,65536.2242,17272.7017,0.3814,0.5492
8289,65536.2242,keygen_C,50,2,8,20,16,4624,0.5886,65536.2242,17284.0302,0.3559,0.6047
8290,65536.2242,keygen_C,50,2,8,16,16,4112,0.5234,65536.2242,17273.3955,0.3411,0.6516
8291,65536.2242,keygen_C,50,2,11,16,16,4928,0.6273,65536.2242,17273.6613,0.3652,0.5822
8292,65536.2242,keygen_C,50,2,20,11,16,5776,0.7352,65536.2242,17272.7419,0.3907,0.5314
8293,66196.1774,keygen_C,44,2,9,17,256,3888,0.4949,66196.1774,17448.2186,2.2325,4.5109
8294,66196.1774,keygen_C,44,2,19,15,256,6160,0.7841,66196.1774,17447.4653,2.2998,2.933
8295,66196.1774,keygen_C,44,2,20,16,256,6736,0.8574,66196.1774,17448.3958,2.3165,2.7016
8296,66196.1774,keygen_C,44,2,11,16,256,4288,0.5458,66196.1774,17447.5982,2.2445,4.1122
8297,66196.1774,keygen_C,44,2,17,10,256,4288,0.5458,66196.1774,17446.6469,2.245,4.1131
8298,66196.1774,keygen_C,44,2,16,10,256,4112,0.5234,66196.1774,17446.6455,2.2399,4.2794
8299,66196.1774,keygen_C,44,2,18,17,256,6480,0.8248,66196.1774,17449.8138,2.3086,2.7988
8300,66196.1774,keygen_C,44,2,19,9,256,4336,0.5519,66196.1774,17446.6365,2.2469,4.0709
8301,66196.1774,keygen_C,44,2,16,18,256,6160,0.7841,66196.1774,17452.2952,2.2993,2.9324
8302,66196.1774,keygen_C,44,2,11,15,256,4112,0.5234,66196.1774,17447.1108,2.2394,4.2785
8303,66196.1774,keygen_C,44,2,15,20,256,6336,0.8065,66196.1774,17467.8928,2.3044,2.8572
8304,66196.1774,keygen_C,44,2,9,15,256,3600,0.4582,66196.1774,17447.0222,2.2241,4.8535
8305,66196.1774,keygen_C,44,2,21,14,256,6336,0.8065,66196.1774,17447.0886,2.3049,2.8578
8306,66196.1774,keygen_C,44,2,20,19,256,7696,0.9796,66196.1774,17460.803,2.3443,2.3931
8307,66196.1774,keygen_C,44,2,16,20,256,6672,0.8493,66196.1774,17469.3108,2.3142,2.7248
8308,66196.1774,keygen_C,44,2,24,13,256,6672,0.8493,66196.1774,17446.8892,2.3151,2.7259
8309,66196.1774,keygen_C,44,2,21,15,256,6672,0.8493,66196.1774,17447.5539,2.3146,2.7254
8310,66196.1774,keygen_C,44,2,22,14,256,6576,0.8371,66196.1774,17447.1108,2.3118,2.7618
8311,66196.1774,keygen_C,44,2,7,19,256,3536,0.4501,66196.1774,17451.5862,2.2223,4.9373
8312,66196.1774,keygen_C,44,2,10,18,256,4336,0.5519,66196.1774,17450.1683,2.2455,4.0684
8313,66196.1774,keygen_C,44,2,17,17,256,6192,0.7882,66196.1774,17449.6365,2.3002,2.9184
8314,66196.1774,keygen_C,44,2,11,14,256,3936,0.501,66196.1774,17446.8671,2.2343,4.4596
8315,66196.1774,keygen_C,44,2,15,10,256,3936,0.501,66196.1774,17446.6441,2.2348,4.4605
8316,66196.1774,keygen_C,44,2,17,19,256,6736,0.8574,66196.1774,17458.676,2.316,2.7011
8317,66196.1774,keygen_C,44,2,8,17,256,3600,0.4582,66196.1774,17448.0413,2.2241,4.8535
8318,66196.1774,keygen_C,44,2,18,16,256,6192,0.7882,66196.1774,17448.2186,2.3002,2.9184
8319,66196.1774,keygen_C,44,2,13,13,256,4208,0.5356,66196.1774,17446.7674,2.2422,4.1861
8320,66196.1774,keygen_C,44,2,16,9,256,3856,0.4908,66196.1774,17446.6344,2.2325,4.5483
8321,66196.1774,keygen_C,44,2,17,18,256,6464,0.8228,66196.1774,17452.6497,2.3081,2.8052
8322,66196.1774,keygen_C,44,2,21,13,256,6000,0.7637,66196.1774,17446.856,2.2951,3.0051
8323,66196.1774,keygen_C,44,2,13,12,256,4000,0.5092,66196.1774,17446.6954,2.2362,4.3919
8324,66196.1774,keygen_C,44,2,23,13,256,6448,0.8208,66196.1774,17446.8781,2.3086,2.8127
8325,66196.1774,keygen_C,44,2,23,12,256,6080,0.7739,66196.1774,17446.7507,2.2979,2.9691
8326,66196.1774,keygen_C,44,2,12,14,256,4176,0.5316,66196.1774,17446.8892,2.2413,4.2164
8327,66196.1774,keygen_C,44,2,10,16,256,4016,0.5112,66196.1774,17447.5096,2.2362,4.3744
8328,66196.1774,keygen_C,44,2,10,17,256,4176,0.5316,66196.1774,17448.3958,2.2408,4.2155
8329,66196.1774,keygen_C,44,2,14,11,256,3984,0.5071,66196.1774,17446.6621,2.2357,4.4086
8330,66196.1774,keygen_C,44,2,9,20,256,4320,0.5499,66196.1774,17459.385,2.245,4.0826
8331,66196.1774,keygen_C,44,2,21,8,256,4320,0.5499,66196.1774,17446.6306,2.2464,4.0851
8332,66196.1774,keygen_C,44,2,9,19,256,4176,0.5316,66196.1774,17453.0042,2.2408,4.2155
8333,66196.1774,keygen_C,44,2,8,19,256,3856,0.4908,66196.1774,17452.2952,2.2316,4.5464
8334,66196.1774,keygen_C,44,2,8,16,256,3472,0.442,66196.1774,17447.3323,2.2204,5.0241
8335,66196.1774,keygen_C,44,2,16,19,256,6416,0.8167,66196.1774,17457.9671,2.3067,2.8244
8336,66196.1774,keygen_C,44,2,20,15,256,6416,0.8167,66196.1774,17447.5096,2.3072,2.825
8337,66196.1774,keygen_C,44,2,9,18,256,4032,0.5132,66196.1774,17449.8138,2.2367,4.3579
8338,66196.1774,keygen_C,44,2,19,8,256,4032,0.5132,66196.1774,17446.6299,2.2381,4.3606
8339,66196.1774,keygen_C,44,2,17,9,256,4016,0.5112,66196.1774,17446.6351,2.2371,4.3762
8340,66196.1774,keygen_C,44,2,12,13,256,3984,0.5071,66196.1774,17446.7563,2.2357,4.4086
8341,66196.1774,keygen_C,44,2,23,16,256,7552,0.9613,66196.1774,17448.6617,2.3406,2.4348
8342,66196.1774,keygen_C,44,2,15,11,256,4176,0.5316,66196.1774,17446.6649,2.2418,4.2173
8343,66196.1774,keygen_C,44,2,15,12,256,4416,0.5621,66196.1774,17446.7064,2.2487,4.0004
8344,66196.1774,keygen_C,44,2,13,14,256,4416,0.5621,66196.1774,17446.9114,2.2483,3.9996
8345,66196.1774,keygen_C,44,2,10,15,256,3856,0.4908,66196.1774,17447.0665,2.2316,4.5464
8346,66196.1774,keygen_C,44,2,22,17,256,7632,0.9715,66196.1774,17450.5227,2.3425,2.4112
8347,66196.1774,keygen_C,44,2,21,18,256,7680,0.9776,66196.1774,17454.0677,2.3439,2.3976
8348,66196.1774,keygen_C,44,2,19,20,256,7680,0.9776,66196.1774,17473.5647,2.3439,2.3976
8349,66196.1774,keygen_C,44,2,14,12,256,4208,0.5356,66196.1774,17446.7009,2.2422,4.1861
8350,66196.1774,keygen_C,44,2,14,20,256,6000,0.7637,66196.1774,17466.4748,2.2942,3.0039
8351,66196.1774,keygen_C,44,2,12,15,256,4368,0.556,66196.1774,17447.1551,2.2469,4.0411
8352,66196.1774,keygen_C,44,2,16,11,256,4368,0.556,66196.1774,17446.6677,2.2473,4.0419
8353,66196.1774,keygen_C,44,2,24,12,256,6288,0.8004,66196.1774,17446.7563,2.3039,2.8785
8354,66196.1774,keygen_C,44,2,11,12,256,3584,0.4562,66196.1774,17446.6843,2.2241,4.8752
8355,66196.1774,keygen_C,44,2,20,14,256,6096,0.776,66196.1774,17447.0665,2.2979,2.9614
8356,66196.1774,keygen_C,44,2,14,13,256,4432,0.5642,66196.1774,17446.7784,2.2487,3.986
8357,66196.1774,keygen_C,44,2,20,8,256,4176,0.5316,66196.1774,17446.6303,2.2422,4.2181
8358,66196.1774,keygen_C,44,2,18,9,256,4176,0.5316,66196.1774,17446.6358,2.2418,4.2173
8359,66196.1774,keygen_C,44,2,15,19,256,6096,0.776,66196.1774,17457.2581,2.2974,2.9608
8360,66196.1774,keygen_C,44,2,19,16,256,6464,0.8228,66196.1774,17448.3072,2.3086,2.8057
8361,66196.1774,keygen_C,44,2,8,20,256,3984,0.5071,66196.1774,17457.9671,2.2353,4.4077
8362,66196.1774,keygen_C,44,2,22,13,256,6224,0.7923,66196.1774,17446.8671,2.3016,2.9051
8363,66196.1774,keygen_C,44,2,15,15,256,5136,0.6538,66196.1774,17447.288,2.2696,3.4716
8364,66196.1774,keygen_C,44,2,14,19,256,5776,0.7352,66196.1774,17456.5491,2.2877,3.1115
